EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5553167,WESTERN SCHENECTADY (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,48,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,1
5553166,SCHOHARIE (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,47,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,2
5553165,NORTHERN WASHINGTON (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,43,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,3
5553164,NORTHERN WARREN (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,42,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,4
5553175,EASTERN GREENE (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,59,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,5
5553174,WESTERN GREENE (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,58,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,6
5553173,EASTERN RENSSELAER (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,54,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,7
5553172,WESTERN RENSSELAER (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,53,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,8
5553171,EASTERN ALBANY (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,52,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,9
5553168,EASTERN SCHENECTADY (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,49,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,10
5553162,MONTGOMERY (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,40,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,11
5553161,SOUTHERN FULTON (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,39,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,12
5553163,NORTHERN SARATOGA (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,41,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,13
5553158,NORTHERN HERKIMER (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,32,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,14
5553177,EASTERN COLUMBIA (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,61,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,15
5553170,WESTERN ALBANY (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,51,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,16
5553169,SOUTHERN SARATOGA (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,50,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,17
5553160,SOUTHERN HERKIMER (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,38,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,18
5553181,EASTERN DUTCHESS (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,66,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,19
5553180,WESTERN DUTCHESS (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,65,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,20
5553179,EASTERN ULSTER (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,64,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,21
5553178,WESTERN ULSTER (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,63,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,22
5553176,WESTERN COLUMBIA (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,60,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,23
5553159,HAMILTON (ZONE), ,1/2/1996,2000,Heavy Snow, , ,0,0,0,0,NY,EST, ,2033979,Z,33,ALY,0,0, , , , , , , , , , , , , ,,A major winter storm developed over the Gulf coast states on January 2nd and tracked northeast along the eastern seaboard during January 3rd.  Heavy snow fell across all of eastern New York with the average snowfall ranging from 10 to 12 inches.  Snowfall amounts reached 20 inches across the Catskills.,24
5545642,STEUBEN (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,3000,0,NY,EST, ,2031625,Z,22,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",25
5545633,MADISON (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2031625,Z,36,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",26
5545645,TOMPKINS (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2031625,Z,25,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",27
5545641,SOUTHERN ONEIDA (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2031625,Z,37,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",28
5545640,SENECA (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,3000,0,NY,EST, ,2031625,Z,16,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",29
5545639,SOUTHERN CAYUGA (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,3000,0,NY,EST, ,2031625,Z,17,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",30
5545643,SULLIVAN (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,3000,0,NY,EST, ,2031625,Z,62,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",31
5545628,BROOME (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,3000,0,NY,EST, ,2031625,Z,56,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",32
5545630,CHENANGO (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,10000,0,NY,EST, ,2031625,Z,45,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",33
5545629,CHEMUNG (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,3000,0,NY,EST, ,2031625,Z,24,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",34
5545632,DELAWARE (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,3000,0,NY,EST, ,2031625,Z,57,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",35
5545631,CORTLAND (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2031625,Z,44,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",36
5545644,TIOGA (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,3000,0,NY,EST, ,2031625,Z,55,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",37
5545638,YATES (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,3000,0,NY,EST, ,2031625,Z,15,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",38
5545637,SCHUYLER (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,3000,0,NY,EST, ,2031625,Z,23,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",39
5545636,OTSEGO (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,3000,0,NY,EST, ,2031625,Z,46,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",40
5545635,ONONDAGA (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2031625,Z,18,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",41
5545634,NORTHERN ONEIDA (ZONE), ,1/2/1996,2100,Heavy Snow, , ,0,0,5000,0,NY,EST, ,2031625,Z,9,BGM,0,0, , , , , , , , , , , , , ,,"A major winter storm formed over the Gulf Coast and tracked up the Eastern Seaboard, bringing heavy snow to central New York. Snowfall amounts of 8 to 12 inches were widely observed, but as much as 16 inches fell across the Finger Lakes, in a band from Baldwinsville to Auburn and Dryden. In Chenango County, near zero visibility in heavy snow resulted in a 15-car pileup along Interstate 88. No injuries were reported.",42
5561712,ORANGE (ZONE), ,1/3/1996,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2040508,Z,67,OKX,0,0, , , , , , , , , , , , , ,,,43
5561715,NORTHERN WESTCHESTER (ZONE), ,1/3/1996,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2040511,Z,70,OKX,0,0, , , , , , , , , , , , , ,,,44
5561714,ROCKLAND (ZONE), ,1/3/1996,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2040510,Z,69,OKX,0,0, , , , , , , , , , , , , ,,A low pressure system that moved northeast across the area produced some heavy snow.  Snowfall ranged from 6 to 7 inches.,45
5561713,PUTNAM (ZONE), ,1/3/1996,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,2040509,Z,68,OKX,0,0, , , , , , , , , , , , , ,,,46
5545620,SULLIVAN (ZONE), ,1/7/1996,1000,Heavy Snow, , ,0,0,20000,0,NY,EST, ,2031623,Z,62,BGM,0,0, , , , , , , , , , , , , ,,"A winter storm brought heavy snow to the Susquehanna Region and Western Catskills as it moved up the East Coast. Snowfall amounts of 6 to 12 inches were common in Broome and Delaware counties, but snowfall of one to two feet was observed in Sullivan County.",47
5545618,BROOME (ZONE), ,1/7/1996,1000,Heavy Snow, , ,0,0,20000,0,NY,EST, ,2031623,Z,56,BGM,0,0, , , , , , , , , , , , , ,,"A winter storm brought heavy snow to the Susquehanna Region and Western Catskills as it moved up the East Coast. Snowfall amounts of 6 to 12 inches were common in Broome and Delaware counties, but snowfall of one to two feet was observed in Sullivan County.",48
5545619,DELAWARE (ZONE), ,1/7/1996,1000,Heavy Snow, , ,0,0,20000,0,NY,EST, ,2031623,Z,57,BGM,0,0, , , , , , , , , , , , , ,,"A winter storm brought heavy snow to the Susquehanna Region and Western Catskills as it moved up the East Coast. Snowfall amounts of 6 to 12 inches were common in Broome and Delaware counties, but snowfall of one to two feet was observed in Sullivan County.",49
5553191,EASTERN ULSTER (ZONE), ,1/7/1996,1400,Heavy Snow, , ,0,0,80000,0,NY,EST, ,2033983,Z,64,ALY,0,0, , , , , , , , , , , , , ,,"An intense winter storm formed off the coast of South Carolina on January 7th.  The system moved northeast along the east coast on Monday January 8th and into Nova Scotia by the 9th.  Heavy snow fell across southeast New York.  President Clinton declared the Hudson Valley and Catskills a federal disaster area.  The heavy snow caused many power outages across the region and several roofs to collapse.  Some specific snowfall totals included 23 inches in Ancram in Columbia County, 36 inches in Standfordville in Dutchess County and 15.5 inches in Kingston in Ulster County.",50
