EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
295493,ROCKLAND CO.,GARNERVILLE,04/28/2011,1140,Flash Flood, , ,0,0,0,0,NY,EST-5, ,50222,C,87,OKX,0,0,County Official,Heavy Rain, , ,1,W,1,WNW,GARNERVILLE,41.2211,-74.0098,41.2231,-74.009,"The intersection of Thiells Rd. and Willow Grove Rd. was closed due to flooding in Stony Point.","Thunderstorms associated with a strong cold front produced torrential downpours and caused flash flooding in Rockland County.",1
328827,ROCKLAND CO.,WEST NYACK,06/23/2011,1035,Flash Flood, , ,0,0,0,0,NY,EST-5, ,54721,C,87,OKX,0,0,Trained Spotter,Heavy Rain, , ,1,ESE,1,SW,CENTRAL NYACK,41.0947,-73.965,41.0922,-73.9636,"Rt. 59 near the Palisades Mall in Nyack was closed due to flooding.","Waves of low pressure riding along a nearly stationary frontal boundary across the local area caused several rounds of thunderstorms, which resulted in flash flooding in portions of The Lower Hudson Valley and Long Island.",2
328829,ROCKLAND CO.,BARDONIA,06/23/2011,1220,Flash Flood, , ,0,0,0,0,NY,EST-5, ,54721,C,87,OKX,0,0,Trained Spotter,Heavy Rain, , ,1,S,1,NW,WEST NYACK,41.1055,-73.9991,41.1063,-73.9898,"Palisades Pkwy. exit ramp 9W in New City was closed due to an estimated one ft. of flowing water.","Waves of low pressure riding along a nearly stationary frontal boundary across the local area caused several rounds of thunderstorms, which resulted in flash flooding in portions of The Lower Hudson Valley and Long Island.",3
328845,WESTCHESTER CO.,FLEETWOOD,06/23/2011,1225,Flash Flood, , ,0,0,0,0,NY,EST-5, ,54721,C,119,OKX,0,0,Trained Spotter,Heavy Rain, , ,1,ENE,1,W,EAST CHESTER,40.9239,-73.8064,40.9281,-73.8036,"In Yonkers, the Bronx River Pkwy at Palmer Rd., the Hutchinson Pkwy northbound at New Rochelle Rd. and the Saw Mill River Pkwy. at McLean Ave. were all closed due to flooding.","Waves of low pressure riding along a nearly stationary frontal boundary across the local area caused several rounds of thunderstorms, which resulted in flash flooding in portions of The Lower Hudson Valley and Long Island.",4
328846,WESTCHESTER CO.,DUNWOODIE,06/23/2011,1227,Flash Flood, , ,0,0,0,0,NY,EST-5, ,54721,C,119,OKX,0,0,Trained Spotter,Heavy Rain, , ,1,NNE,1,N,DUNWOODIE,40.9371,-73.8751,40.9373,-73.8792,"The eastbound Cross County Pkwy was closed at the Saw Mill River Pkwy. in Yonkers.","Waves of low pressure riding along a nearly stationary frontal boundary across the local area caused several rounds of thunderstorms, which resulted in flash flooding in portions of The Lower Hudson Valley and Long Island.",5
328851,SUFFOLK CO.,BELLE TERRE,06/23/2011,1353,Flash Flood, , ,0,0,0,0,NY,EST-5, ,54721,C,103,OKX,0,0,NWS Employee,Heavy Rain, , ,1,ENE,1,WNW,MT SINAI,40.9555,-73.0478,40.9557,-73.0439,"Crystal Brook Hollow Rd. in Mt. Sinai was closed with a car trapped in high water.","Waves of low pressure riding along a nearly stationary frontal boundary across the local area caused several rounds of thunderstorms, which resulted in flash flooding in portions of The Lower Hudson Valley and Long Island.",6
328853,SUFFOLK CO.,MATTITUCK,06/23/2011,1450,Flash Flood, , ,0,0,0,0,NY,EST-5, ,54721,C,103,OKX,0,0,Law Enforcement,Heavy Rain, , ,1,SE,1,SSE,MATTITUCK,40.9942,-72.5129,40.9908,-72.512,"New Suffolk Ave. in Cutchogue was closed due to flooding.","Waves of low pressure riding along a nearly stationary frontal boundary across the local area caused several rounds of thunderstorms, which resulted in flash flooding in portions of The Lower Hudson Valley and Long Island.",7
328864,SUFFOLK CO.,ORIENT,06/23/2011,1500,Flash Flood, , ,0,0,0,0,NY,EST-5, ,54721,C,103,OKX,0,0,Trained Spotter,Heavy Rain, , ,0,NNE,0,N,ORIENT,41.1352,-72.2981,41.1357,-72.2997,"Basement flooding occurred along Old Farm Rd. and at the Main St. pump house in Orient.","Waves of low pressure riding along a nearly stationary frontal boundary across the local area caused several rounds of thunderstorms, which resulted in flash flooding in portions of The Lower Hudson Valley and Long Island.",8
328867,SUFFOLK CO.,GREENPORT,06/23/2011,1510,Flash Flood, , ,0,0,0,0,NY,EST-5, ,54721,C,103,OKX,0,0,Law Enforcement,Heavy Rain, , ,1,ENE,0,ENE,GREENPORT,41.1039,-72.3619,41.1028,-72.3614,"The intersection of South St. and 1st St. in Greenport was closed due to flooding.","Waves of low pressure riding along a nearly stationary frontal boundary across the local area caused several rounds of thunderstorms, which resulted in flash flooding in portions of The Lower Hudson Valley and Long Island.",9
339481,ROCKLAND CO.,SUFFERN,07/08/2011,1630,Flash Flood, , ,0,0,0,0,NY,EST-5, ,56237,C,87,OKX,0,0,Newspaper,Heavy Rain, , ,0,SW,0,SSW,SUFFERN,41.1145,-74.1557,41.1138,-74.154,"In Suffern, two cars became stuck in high water beneath the Chestnut St. overpass.  The water level eventually reached the roofs of both vehicles, but the passengers were able to evacuate in time.","The combination of an approaching upper level disturbance and a stationary front in the vicinity produced thunderstorms with very heavy rainfall that caused flash flooding in Rockland County.",10
