EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5149214,LUBBOCK (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,35,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",1
5149215,LYNN (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,41,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",2
5149216,MOTLEY (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,31,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",3
5149217,STONEWALL (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,44,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",4
5149220,YOAKUM (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,39,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",5
5149218,SWISHER (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,23,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",6
5149219,TERRY (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,40,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",7
5149146,PARMER (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,21,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"A cold front moved into the extreme southern Panhandle, South Plains, and the Rolling Plains during the evening of the 1st as a weak upper level disturbance translated into the Southern Plains.  This boundary provided a focus for thunderstorm development.  Deep moisture, weak wind fields aloft, and slow-moving, training cells contributed to locally heavy rainfall through late evening.  Two bands of three to five inch rainfall amounts were observed: one along a Muleshoe-Dimmitt-Happy line and the other along a Lamesa-Jayton-Guthrie line.  A two to four inch band fell along a Denver City-Lubbock-Crosbyton line.  This heavy rainfall occurred over a several hour period and resulted in widespread flooding.","",8
5149147,BAILEY (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,27,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",9
5149148,BRISCOE (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,24,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",10
5149149,CASTRO (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,22,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",11
5149150,CHILDRESS (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,26,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",12
5149153,CROSBY (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,36,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",13
5149154,DICKENS (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,37,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",14
5149155,FLOYD (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,30,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",15
5149156,GARZA (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,42,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",16
5149157,HALE (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,29,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",17
5149158,HALL (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,25,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",18
5149159,HOCKLEY (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,34,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",19
5149160,KENT (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,43,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",20
5149161,KING (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,38,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",21
5149162,LAMB (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,28,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",22
5149151,COCHRAN (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,33,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",23
5149152,COTTLE (ZONE), ,06/01/2000,1500,Heavy Rain, , ,0,0,0,0,TX,CST, ,1096973,Z,32,LUB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,"","",24
5425601,HARRIS CO.,TAYLOR LAKE VLG,11/17/2004,1100,Heavy Rain, , ,1,0,0,0,TX,CST, ,1181869,C,201,HGX,0,0,NEWSPAPER, , , ,4,NE,4,NE,TAYLOR LAKE VLG, , , , ,"SUV hit bridge and flipped into local bayou. Witnesses unsuccessfully tried to save occupant.","",25
162947,JEFFERSON CO.,MOREY,04/18/2009,1430,Heavy Rain, , ,0,0,0,0,TX,CST-6, ,27746,C,245,LCH,0,0,Mesonet, , , ,1,W,1,W,MOREY,29.87,-94.29,29.87,-94.29,"A Jefferson County DD6 mesonet gauge located 1 mile east-northeast of Hamshire measured a six-hour rainfall total of 5.04 inches.","A mesoscale convective system moved across coastal southeast Texas during the evening hours on April 18, with strong winds and numerous reports of flash flooding received.",26
162945,JEFFERSON CO.,GALLOWAY,04/18/2009,1430,Heavy Rain, , ,0,0,0,0,TX,CST-6, ,27746,C,245,LCH,0,0,Mesonet, , , ,0,N,0,N,GALLOWAY,29.93,-94.23,29.93,-94.23,"A Jefferson County DD6 mesonet gauge located 1 mile east-northeast of Fannett measured a six-hour rainfall total of 5.43 inches.","A mesoscale convective system moved across coastal southeast Texas during the evening hours on April 18, with strong winds and numerous reports of flash flooding received.",27
162946,JEFFERSON CO.,HAMSHIRE,04/18/2009,1430,Heavy Rain, , ,0,0,0,0,TX,CST-6, ,27746,C,245,LCH,0,0,Mesonet, , , ,3,WNW,3,WNW,HAMSHIRE,29.86,-94.35,29.86,-94.35,"A Jefferson County DD6 Mesonet gauge located 2 miles west of Hamshire measured a six-hour rainfall total of 5.71 inches.","A mesoscale convective system moved across coastal southeast Texas during the evening hours on April 18, with strong winds and numerous reports of flash flooding received.",28
